1	1	17
1	2	28
1	3	76
1	4	91
1	5	61
1	6	19
1	7	65
1	9	1
1	10	71
1	11	79
1	12	27
1	13	11
1	14	16
1	15	40
1	16	4
1	17	91
1	18	85
1	19	76
1	20	38
1	21	38
1	22	55
1	23	39
1	24	31
1	25	10
1	26	64
1	27	70
1	28	40
1	29	27
1	30	55
1	31	10
1	32	44
1	33	84
1	34	27
1	35	43
1	36	33
1	37	95
1	38	33
1	39	13
1	40	27
1	41	86
1	42	72
1	43	78
1	44	67
1	45	21
1	46	66
1	47	99
1	48	39
1	49	74
1	50	36
1	51	49
1	52	84
1	53	36
1	54	45
1	55	64
1	56	18
1	57	25
1	58	8
1	59	37
1	60	29
1	61	21
1	62	16
1	63	23
1	64	17
1	65	19
1	66	93
1	68	69
1	69	9
1	70	30
1	71	2
1	72	2
1	73	12
1	74	3
1	75	24
1	76	57
1	77	31
1	78	5
1	79	44
1	80	29
1	81	63
1	82	3
1	83	36
1	84	61
1	85	19
1	86	39
1	87	95
1	88	26
1	90	48
1	91	87
1	92	60
1	93	2
1	94	13
1	95	72
1	96	58
1	97	96
1	98	73
1	99	10
1	100	98
1	101	48
1	102	24
1	103	13
1	104	90
1	105	36
1	106	25
1	107	15
1	108	10
1	109	43
1	110	54
1	111	82
1	112	9
1	113	27
1	114	10
1	115	78
1	116	97
1	117	85
1	118	36
1	119	89
1	120	98
1	121	27
1	122	47
1	123	65
1	124	46
1	125	95
1	126	6
1	127	78
1	128	83
1	129	55
1	130	68
1	131	51
1	132	73
1	133	19
1	134	35
1	135	50
1	136	36
1	137	23
1	138	66
1	139	85
1	140	81
1	141	48
1	142	61
1	143	38
1	144	86
1	145	88
1	146	45
1	147	23
1	148	34
1	149	56
1	150	94
1	152	88
1	153	48
1	154	74
1	155	77
1	156	84
1	157	39
1	158	34
1	159	88
1	160	83
1	161	84
1	162	79
1	163	7
1	164	38
1	165	99
1	166	8
1	167	45
1	168	78
1	169	67
1	170	66
1	171	52
1	172	48
1	174	35
1	175	23
1	176	85
1	177	52
1	178	78
1	179	11
1	180	88
1	181	47
1	182	17
1	183	8
1	184	100
1	185	42
1	186	29
1	187	81
1	188	26
1	189	33
1	190	4
1	191	24
1	192	66
1	193	25
1	194	45
1	195	50
1	196	64
1	197	88
1	198	19
1	199	57
1	200	16
1	201	13
1	202	93
1	203	89
1	204	48
1	205	78
1	206	59
1	207	96
1	208	96
1	209	94
1	210	40
1	211	67
1	212	15
1	213	96
1	214	62
1	215	44
1	216	83
1	217	5
1	218	74
1	219	75
1	220	1
1	221	48
1	222	75
1	223	2
1	224	31
1	225	87
1	226	62
1	227	32
1	228	25
1	229	46
1	230	14
1	231	14
1	232	31
1	233	5
1	234	73
1	235	17
1	236	20
1	237	2
1	238	95
1	239	40
1	240	20
2	1	59
2	2	41
2	3	15
2	4	13
2	5	91
2	6	2
2	7	7
2	8	18
2	9	8
2	10	61
2	11	23
2	12	21
2	13	45
2	14	17
2	15	18
2	16	98
2	17	61
2	18	41
2	19	10
2	20	55
2	21	68
2	22	73
2	23	1
2	24	85
2	25	56
2	26	98
2	27	66
2	28	49
2	30	33
2	31	95
2	32	53
2	33	63
2	34	82
2	35	31
2	36	89
2	37	89
2	38	11
2	39	73
2	40	88
2	41	89
2	42	58
2	43	59
2	44	32
2	45	33
2	46	28
2	47	50
2	48	25
2	49	19
2	50	16
2	51	61
2	52	22
2	53	11
2	55	44
2	56	4
2	57	74
2	58	84
2	59	27
2	60	5
2	61	51
2	62	75
2	63	35
2	64	88
2	65	3
2	66	94
2	67	77
2	68	14
2	69	20
2	70	51
2	71	62
2	72	79
2	73	56
2	74	31
2	75	12
2	76	45
2	77	24
2	78	41
2	79	11
2	80	94
2	81	8
2	82	67
2	83	90
2	84	13
2	85	51
2	86	34
2	87	18
2	88	35
2	89	92
2	90	85
2	91	30
2	92	18
2	93	67
2	94	54
2	95	25
2	96	72
2	97	64
2	98	101
2	99	9
2	100	101
2	102	8
2	103	68
2	104	19
2	105	19
2	106	74
2	107	100
2	108	60
2	109	65
2	110	40
2	111	53
2	112	65
2	113	96
2	114	46
2	115	52
2	116	72
2	117	27
2	118	92
2	119	89
2	120	77
2	121	39
2	122	94
2	123	62
2	124	71
2	125	16
2	126	14
2	127	38
2	128	81
2	129	54
2	130	24
2	131	40
2	132	66
2	133	101
2	134	43
2	135	35
2	136	36
2	137	86
2	138	55
2	139	72
2	140	37
2	141	68
2	142	32
2	143	72
2	144	45
2	145	34
2	146	52
2	147	25
2	148	15
2	149	74
2	150	67
2	151	2
2	152	12
2	153	62
2	154	82
2	155	41
2	156	78
2	157	92
2	158	56
2	159	32
2	160	24
2	161	13
2	162	85
2	163	60
2	164	67
2	165	48
2	166	2
2	167	86
2	168	58
2	169	91
2	170	48
2	171	25
2	172	81
2	173	97
2	174	1
2	175	66
2	176	13
2	177	100
2	178	80
2	179	92
2	180	28
2	181	11
2	182	88
2	183	25
2	184	85
2	185	99
2	186	56
2	187	25
2	188	99
2	189	84
2	190	91
2	191	36
2	192	6
2	193	46
2	194	37
2	195	6
2	196	48
2	197	89
2	198	63
2	199	89
2	200	32
2	201	30
2	202	90
2	203	78
2	204	39
2	205	92
2	206	71
2	208	26
2	209	32
2	210	59
2	211	74
2	212	52
2	213	51
2	214	48
2	215	1
2	216	77
2	217	52
2	218	59
2	219	35
2	220	99
2	221	7
2	222	81
2	223	85
2	224	99
2	225	20
2	226	59
2	227	84
2	228	41
2	229	20
2	230	54
2	231	37
2	232	14
2	233	47
2	234	62
2	235	91
2	236	59
2	237	90
2	238	99
2	239	41
2	240	72
3	1	30
3	2	71
3	3	39
3	4	27
3	5	72
3	6	29
3	7	51
3	8	52
3	9	37
3	10	13
3	11	37
3	12	5
3	13	59
3	14	53
3	15	88
3	16	28
3	17	88
3	18	10
3	19	21
3	20	85
3	21	26
3	22	96
3	23	31
3	24	34
3	25	94
3	26	94
3	27	64
3	28	26
3	29	37
3	30	47
3	31	20
3	32	13
3	33	1
3	34	65
3	35	3
3	36	42
3	37	5
3	38	67
3	39	44
3	40	23
3	41	11
3	42	62
3	43	93
3	44	76
3	45	11
3	46	72
3	47	32
3	48	97
3	49	54
3	50	99
3	51	43
3	52	74
3	53	66
3	54	35
3	55	40
3	56	43
3	57	86
3	58	20
3	59	15
3	60	100
3	61	1
3	62	4
3	63	77
3	64	36
3	65	100
3	66	86
3	67	58
3	68	28
3	69	54
3	70	65
3	71	99
3	72	95
3	73	33
3	74	57
3	75	27
3	76	43
3	77	99
3	78	13
3	79	46
3	80	77
3	81	68
3	82	6
3	83	30
3	84	100
3	85	2
3	86	64
3	87	80
3	88	54
3	89	77
3	90	65
3	91	87
3	92	77
3	93	63
3	94	79
3	95	5
3	96	70
3	97	39
3	98	68
3	99	63
3	100	48
3	101	4
3	102	38
3	103	2
3	104	39
3	105	62
3	106	6
3	107	9
3	108	31
3	109	76
3	110	57
3	111	32
3	112	3
3	113	80
3	114	10
3	115	44
3	116	86
3	117	3
3	118	32
3	119	1
3	120	74
3	121	54
3	122	39
3	123	31
3	124	97
3	125	5
3	126	28
3	127	11
3	128	52
3	129	96
3	130	62
3	131	32
3	132	39
3	133	2
3	134	11
3	135	73
3	136	13
3	137	37
3	138	58
3	139	72
3	140	25
3	141	33
3	142	4
3	143	88
3	144	28
3	145	40
3	146	13
3	147	35
3	148	8
3	149	10
3	150	76
3	151	64
3	152	8
3	153	96
3	154	5
3	155	63
3	156	73
3	157	73
3	158	9
3	159	78
3	160	79
3	161	17
3	162	4
3	163	90
3	164	45
3	165	28
3	166	64
3	167	101
3	168	45
3	169	63
3	170	35
3	171	50
3	172	9
3	173	25
3	174	25
3	175	47
3	176	48
3	177	43
3	178	93
3	179	12
3	180	80
3	181	36
3	182	46
3	183	75
3	184	92
3	185	73
3	186	12
3	187	95
3	188	14
3	189	99
3	190	28
3	191	33
3	192	36
3	193	22
3	194	36
3	195	27
3	196	59
3	197	84
3	198	27
3	199	66
3	200	80
3	201	88
3	202	91
3	203	43
3	204	94
3	205	52
3	206	28
3	207	31
3	208	66
3	209	84
3	210	41
3	211	98
3	212	59
3	213	34
3	214	88
3	215	61
3	216	16
3	217	59
3	218	51
3	219	81
3	220	79
3	221	70
3	222	24
3	223	40
3	224	96
3	225	87
3	226	13
3	227	47
3	228	22
3	229	4
3	230	14
3	231	58
3	232	14
3	233	56
3	234	99
3	235	33
3	236	21
3	237	8
3	238	30
3	239	16
3	240	74
4	1	89
4	2	87
4	3	70
4	4	6
4	5	22
4	6	19
4	7	77
4	8	36
4	9	45
4	10	54
4	11	47
4	12	99
4	13	84
4	14	97
4	16	63
4	17	53
4	18	76
4	19	16
4	20	48
4	21	54
4	22	59
4	23	66
4	24	79
4	25	81
4	26	67
4	27	70
4	28	47
4	29	71
4	30	13
4	31	15
4	32	89
4	33	101
4	34	46
4	35	29
