1	1	64
1	2	62
1	3	71
1	4	37
1	5	88
1	6	60
1	7	80
1	8	90
1	9	87
1	10	52
1	11	93
1	12	10
1	13	64
1	14	1
1	15	4
1	16	9
1	17	4
1	18	89
1	19	2
1	20	35
1	21	49
1	22	44
1	24	76
1	25	45
1	26	15
1	27	77
1	28	94
1	29	87
1	30	55
1	31	96
1	32	99
1	33	17
1	34	18
1	35	73
1	37	86
1	38	77
1	39	65
1	40	88
1	41	92
1	42	11
1	43	71
1	44	32
1	45	34
1	46	49
1	47	81
1	48	62
1	49	91
1	50	98
1	51	78
1	52	15
1	53	2
1	54	78
1	55	6
1	56	21
1	57	24
1	58	78
1	59	95
1	60	14
1	61	60
1	62	33
1	63	87
1	64	8
1	65	33
1	66	53
1	67	8
1	68	7
1	69	22
1	70	62
1	71	23
1	72	88
1	73	6
1	74	83
1	75	75
1	76	16
1	77	42
1	78	49
1	79	63
1	80	75
1	81	14
1	82	3
1	83	10
1	84	6
1	85	74
1	86	22
1	87	53
1	88	12
1	89	64
1	90	100
1	91	90
1	92	37
1	93	71
1	94	58
1	95	20
1	96	81
1	97	32
1	98	55
1	99	8
1	100	27
2	1	75
2	2	47
2	3	70
2	4	16
2	5	54
2	6	61
2	7	41
2	8	73
2	9	56
2	10	98
2	11	96
2	12	81
2	13	32
2	14	95
2	15	49
2	16	60
2	17	53
2	18	96
2	19	80
2	20	31
2	21	71
2	22	36
2	23	74
2	24	28
2	25	5
2	26	46
2	27	4
2	28	97
2	29	18
2	30	53
2	31	18
2	32	49
2	33	78
2	34	14
2	35	15
2	36	33
2	37	36
2	38	49
2	39	70
2	40	69
2	41	15
2	42	73
2	43	50
2	44	94
2	45	75
2	46	37
2	47	101
2	48	70
2	49	25
2	50	81
2	51	88
2	52	91
2	53	35
2	54	63
2	55	90
2	56	67
2	57	100
2	58	53
2	59	66
2	60	20
2	61	51
2	62	23
2	64	25
2	65	96
2	66	18
2	67	14
2	68	38
2	69	77
2	70	35
2	71	32
2	72	87
2	73	16
2	74	58
2	75	36
2	76	31
2	77	21
2	78	32
2	79	60
2	80	56
2	81	48
2	82	100
2	83	95
2	84	37
2	85	56
2	86	74
2	87	12
2	88	8
2	89	16
2	90	95
2	91	14
2	92	20
2	93	95
2	94	51
2	95	19
2	96	29
2	97	41
2	98	10
2	99	48
2	100	79
3	1	33
3	2	51
3	3	30
3	5	78
3	6	55
3	7	77
3	8	48
3	9	32
3	10	16
3	11	37
3	12	6
3	13	87
3	14	14
3	15	72
3	16	85
3	17	25
3	18	75
3	19	20
3	20	68
3	21	84
3	22	83
3	23	74
3	24	61
3	25	90
3	26	36
3	27	37
3	28	4
3	29	29
3	30	99
3	31	99
3	32	26
3	33	81
3	34	87
3	35	62
3	36	72
3	37	94
3	38	11
3	39	95
3	40	26
3	41	6
3	42	70
3	43	35
3	44	32
3	45	28
3	46	60
3	47	100
3	48	85
3	49	25
3	50	74
3	51	32
3	52	8
3	53	50
3	54	87
3	55	55
3	56	70
3	57	77
3	58	47
3	59	22
3	60	93
3	61	12
3	62	95
3	63	58
3	64	64
3	65	22
3	66	68
3	67	11
3	68	7
3	69	19
3	70	31
3	71	7
3	72	13
3	73	95
3	74	40
3	75	80
3	76	34
3	77	19
3	78	38
3	79	97
3	80	78
3	81	6
3	82	2
3	83	87
3	84	13
3	85	73
3	86	33
3	87	26
3	88	19
3	89	58
3	90	10
3	91	51
3	92	3
3	93	56
3	94	101
3	95	13
3	96	46
3	97	71
3	98	59
3	99	98
3	100	16
4	1	29
4	2	90
4	3	58
4	4	87
4	5	19
4	6	97
4	7	31
4	8	53
4	9	60
4	10	96
4	11	59
4	12	23
4	13	37
4	14	6
4	15	46
4	16	99
4	17	65
4	18	58
4	19	62
4	20	8
4	21	65
4	22	32
4	23	86
4	24	81
4	25	82
4	26	38
4	27	95
4	28	3
4	29	19
4	30	79
4	31	94
4	32	50
4	33	99
4	34	65
4	35	45
4	36	22
4	37	11
4	38	29
4	39	5
4	40	91
4	41	87
4	42	42
4	43	10
4	44	98
4	45	25
4	46	10
4	48	73
4	49	27
4	50	49
4	51	13
4	52	8
4	53	44
4	54	33
4	55	40
4	56	87
4	57	35
4	58	84
4	59	84
4	60	93
4	61	5
4	62	53
4	63	72
4	64	1
4	65	47
4	66	52
4	67	11
4	68	40
4	69	91
4	70	34
4	71	62
4	72	65
4	73	100
4	74	76
4	75	41
4	76	61
4	77	69
4	78	20
4	79	1
4	80	66
4	81	25
4	82	64
4	83	1
4	84	79
4	85	31
4	86	101
4	87	21
4	88	91
4	89	16
4	90	101
4	91	13
4	92	61
4	93	73
4	94	19
4	95	22
4	96	61
4	97	15
4	98	7
4	99	91
4	100	43
5	1	73
5	2	67
5	3	73
5	4	86
5	5	87
5	6	27
5	7	77
5	8	2
5	9	99
5	10	37
5	11	91
5	12	89
5	13	90
5	14	32
5	15	97
5	16	68
5	17	86
5	18	16
5	19	16
5	20	82
5	21	16
5	22	55
5	23	78
5	24	40
5	25	14
5	26	67
5	27	11
5	28	16
5	29	42
5	30	63
5	31	26
5	32	95
5	33	51
5	34	39
5	35	94
5	36	96
5	37	95
5	38	62
5	39	78
5	40	46
5	41	94
5	42	13
5	43	77
5	44	47
5	45	68
5	46	52
5	47	48
5	48	38
5	49	82
5	50	88
5	51	100
5	52	7
5	53	84
5	54	15
5	55	98
5	56	54
5	57	53
5	58	36
5	59	98
5	60	53
5	61	50
5	62	3
5	63	26
5	64	22
5	65	88
5	66	33
5	67	74
5	68	28
5	69	43
5	70	53
5	71	82
5	72	88
5	73	3
5	74	98
5	75	93
5	76	30
5	77	34
5	78	35
5	79	20
5	80	94
5	81	100
5	82	52
5	83	76
5	84	100
5	85	67
5	86	30
5	87	6
5	88	48
5	89	51
5	90	9
5	91	101
5	92	48
5	93	78
5	94	39
5	95	37
5	96	32
5	97	88
5	98	54
5	99	54
5	100	65
6	1	76
6	2	75
6	3	75
6	4	58
6	5	23
6	6	79
6	7	40
6	8	77
6	9	67
6	10	90
6	11	62
6	12	93
6	13	7
6	14	77
6	15	101
6	16	95
6	17	35
6	18	79
6	19	8
6	20	67
6	21	70
6	22	56
6	23	83
6	24	88
6	25	25
6	26	81
6	27	8
6	28	100
6	29	12
6	30	38
6	31	74
6	32	38
6	33	97
6	34	1
6	35	3
6	37	69
6	38	65
6	39	93
6	40	90
6	41	92
6	42	27
6	43	13
6	44	25
6	45	83
6	46	78
6	47	34
6	48	95
6	49	63
6	50	75
6	51	1
6	52	7
6	53	25
6	54	2
6	55	44
6	56	80
6	57	42
6	58	10
6	59	20
6	60	96
6	61	54
6	62	94
6	63	18
6	64	77
6	65	15
6	66	97
6	67	66
6	68	55
6	69	11
6	70	56
6	71	95
6	72	82
6	73	12
6	74	34
6	75	35
6	76	54
6	77	35
6	78	8
6	79	39
6	80	57
6	81	76
6	82	31
6	83	27
6	84	63
6	85	40
6	86	26
6	87	32
6	88	75
6	89	20
6	90	89
6	91	61
6	92	17
6	93	64
6	94	94
6	95	53
6	96	1
6	97	57
6	98	89
6	99	25
6	100	76
7	1	3
7	2	7
7	3	49
7	4	22
7	5	18
7	6	69
7	7	36
7	8	12
7	9	66
7	10	28
7	11	71
7	12	67
7	13	97
7	14	10
7	15	74
7	16	12
7	17	81
7	18	83
7	19	65
7	20	74
7	21	17
7	22	50
7	23	39
7	24	27
7	25	2
7	26	45
7	27	81
7	28	73
7	29	27
7	30	42
7	31	49
7	32	47
7	33	12
7	34	51
7	35	80
7	36	69
7	37	93
7	38	76
7	39	25
7	40	10
7	41	13
7	42	13
7	43	28
7	44	76
7	45	94
7	46	76
7	47	7
7	48	30
7	49	24
7	52	15
7	53	78
7	54	5
7	55	101
7	56	26
7	57	21
7	58	78
7	59	10
7	60	74
7	61	63
7	62	100
7	63	37
7	64	41
7	66	19
7	67	59
7	68	26
7	69	89
7	70	48
7	71	67
7	72	79
7	73	24
7	74	21
7	75	92
7	76	66
7	77	48
7	78	56
7	79	76
7	80	86
7	81	47
7	82	15
7	83	89
7	84	7
7	85	32
7	86	14
7	87	89
7	88	100
7	89	57
7	90	14
7	91	82
7	92	33
7	93	38
7	94	37
7	95	22
7	96	61
7	97	3
7	98	71
7	99	82
7	100	51
8	1	1
8	2	89
8	3	1
8	4	35
8	5	45
8	6	93
8	7	86
8	8	65
8	9	78
8	10	65
8	11	87
8	12	49
8	13	12
8	14	76
8	15	44
8	16	57
8	17	98
8	18	18
8	19	7
8	20	40
8	21	47
8	22	6
8	23	59
8	24	17
8	25	101
8	26	3
8	27	66
8	28	46
8	29	30
8	30	18
8	31	25
8	32	23
8	33	45
8	34	97
8	35	85
8	36	96
8	37	64
8	38	69
8	39	36
8	40	16
8	41	19
8	42	46
8	43	71
8	44	92
8	45	9
8	46	9
8	47	44
8	48	22
8	49	9
8	50	86
8	51	85
8	52	43
8	53	35
8	54	28
8	55	17
8	56	96
8	57	4
8	58	87
8	59	64
8	60	59
8	61	86
8	62	22
8	63	25
8	64	65
8	65	87
8	66	30
8	67	38
8	68	23
8	69	70
8	70	98
8	71	36
8	72	26
8	73	35
8	74	52
8	75	57
8	76	96
8	77	12
8	78	38
8	79	15
8	81	38
8	82	81
8	83	58
8	84	22
8	85	53
8	86	100
8	87	95
8	88	78
8	89	52
8	90	78
8	91	82
8	92	20
8	93	69
8	94	96
8	95	98
8	96	94
8	97	97
8	98	26
8	99	84
8	100	63
9	1	18
9	2	65
9	3	65
9	4	5
9	5	72
9	6	76
9	7	30
9	8	59
9	9	99
9	10	76
9	11	42
9	12	22
9	13	62
9	14	11
9	15	65
9	16	99
9	17	20
9	18	31
9	19	91
9	20	12
9	21	54
9	22	14
9	23	96
9	24	41
9	25	28
9	26	50
9	27	68
9	28	30
9	29	33
9	30	95
9	31	101
9	32	38
9	33	44
9	34	25
9	35	45
9	36	45
9	37	78
9	38	97
9	39	51
9	40	82
9	41	76
9	42	67
9	43	7
9	44	63
9	45	82
9	46	39
9	47	17
9	48	32
9	49	96
9	50	34
9	51	95
9	52	93
9	53	68
9	54	97
9	55	70
9	56	98
9	57	65
9	58	83
9	59	39
9	60	34
9	61	76
9	62	5
9	63	28
9	64	53
9	65	100
9	66	88
9	67	93
9	68	72
9	69	72
9	70	7
9	71	96
9	72	29
9	73	44
9	74	38
9	75	74
9	76	13
9	77	41
9	78	99
9	79	21
9	80	45
9	81	79
9	82	55
9	83	50
9	84	19
9	85	83
9	86	47
9	87	98
9	88	84
9	89	19
9	90	47
9	91	59
9	92	45
9	93	15
9	94	55
9	95	17
9	96	52
9	97	37
9	98	34
9	99	22
9	100	48
10	1	45
10	2	58
10	3	96
10	4	37
10	5	28
10	6	83
10	7	81
10	8	69
10	9	39
10	10	98
10	11	41
10	12	17
10	13	34
10	14	81
10	15	79
10	16	33
10	17	51
10	18	60
10	19	65
10	20	21
10	21	74
10	22	88
10	23	15
10	24	62
10	25	18
10	26	54
10	27	94
10	28	63
10	29	30
10	30	45
10	31	19
10	32	47
10	33	48
10	34	41
10	35	25
10	36	42
10	37	14
10	38	91
10	39	40
10	40	86
10	41	50
10	42	10
10	43	18
10	44	42
10	45	88
10	46	68
10	47	72
10	48	31
10	49	3
10	50	81
10	51	83
10	52	54
10	53	84
10	54	11
10	55	44
10	56	17
10	57	39
10	58	14
10	59	92
10	60	18
10	61	53
10	62	44
10	63	94
10	64	70
10	65	96
10	66	96
10	67	33
10	68	42
10	69	45
10	70	55
10	71	101
10	72	94
10	73	77
10	74	55
10	75	82
10	76	82
10	77	37
10	78	89
10	79	97
10	80	63
10	81	34
10	82	45
10	83	22
10	84	40
10	85	41
10	86	73
10	87	84
10	88	9
10	89	55
10	90	84
10	91	9
10	92	11
10	93	19
10	94	53
10	95	6
10	96	77
10	97	40
10	98	62
10	99	8
10	100	90
11	1	21
11	2	87
11	3	57
11	4	34
11	5	42
11	6	39
11	7	60
11	8	37
11	9	20
11	10	19
11	13	70
11	14	93
11	15	96
11	16	62
11	17	65
11	18	72
11	19	101
11	20	100
11	21	22
11	22	97
11	23	101
11	24	73
11	25	60
11	26	59
11	27	29
11	28	3
11	29	29
11	30	21
11	31	70
11	32	80
11	33	100
11	34	85
11	35	22
11	36	71
11	37	8
11	38	91
11	39	31
11	40	82
11	41	98
11	42	70
11	43	74
11	44	39
11	45	38
11	46	40
11	47	39
11	48	15
11	49	6
11	50	72
11	51	52
11	52	87
11	53	30
11	54	39
11	55	72
11	56	8
11	57	1
11	58	69
11	59	79
11	60	44
11	61	23
11	62	32
11	63	15
11	64	34
11	65	66
11	66	92
11	67	65
11	68	27
11	69	95
11	70	88
11	71	36
11	72	38
11	73	77
11	74	51
