1	1	7
1	2	39
1	3	99
1	4	7
1	5	76
1	6	66
1	7	68
1	8	70
1	9	17
1	10	54
1	11	27
1	12	68
1	13	2
1	14	65
1	15	64
1	16	101
1	17	5
1	18	95
1	19	2
1	20	95
1	21	48
1	23	3
1	24	98
1	25	12
1	26	90
1	27	98
1	28	22
1	29	97
1	30	99
1	31	62
1	32	27
1	33	50
1	34	19
1	35	101
1	36	17
1	37	63
1	38	16
1	39	43
1	40	71
1	41	68
1	42	101
1	43	69
1	44	7
1	45	65
1	46	83
1	47	38
1	48	12
1	49	29
1	50	77
2	1	33
2	2	1
2	3	21
2	4	77
2	5	39
2	6	77
2	7	45
2	8	85
2	9	1
2	10	37
2	11	33
2	12	31
2	13	25
2	14	6
2	15	24
2	16	51
2	17	36
2	18	79
2	19	42
2	20	85
2	21	57
2	22	7
2	23	7
2	24	55
2	25	4
2	26	21
2	27	15
2	28	86
2	29	92
2	30	1
2	31	2
2	32	68
2	33	51
2	34	75
2	35	57
2	36	97
2	37	36
2	38	79
2	39	33
2	40	73
2	41	15
2	42	88
2	43	85
2	44	11
2	45	19
2	46	26
2	47	67
2	48	72
2	49	49
2	50	86
3	1	95
3	2	59
3	3	41
3	4	52
3	5	29
3	6	88
3	7	14
3	8	34
3	9	93
3	10	97
3	11	11
3	12	81
3	13	51
3	14	97
3	15	13
3	16	35
3	17	63
3	18	40
3	19	80
3	20	44
3	21	20
3	22	73
3	23	29
3	25	26
3	26	23
3	27	37
3	28	23
3	29	89
3	30	99
3	31	23
3	32	101
3	33	98
3	34	100
3	35	89
3	36	52
3	37	5
3	38	35
3	39	31
3	40	38
3	41	42
3	42	51
3	43	9
3	44	1
3	45	10
3	46	7
3	47	10
3	48	19
3	49	1
3	50	79
4	1	31
4	2	39
4	3	98
4	4	1
4	5	21
4	6	24
4	7	13
4	8	49
4	9	4
4	10	56
4	11	90
4	12	16
4	13	24
4	14	54
4	15	75
4	16	69
4	17	14
4	18	101
4	19	68
4	20	41
4	21	10
4	22	66
4	23	7
4	24	59
4	26	62
4	27	8
4	28	80
4	29	34
4	30	98
4	31	2
4	32	52
4	33	43
4	34	93
4	35	94
4	36	40
4	37	83
4	38	70
4	39	9
4	40	49
4	41	25
4	42	24
4	43	4
4	44	52
4	45	50
4	46	3
4	47	32
4	48	86
4	49	7
4	50	43
5	1	48
5	2	70
5	3	20
5	4	51
5	5	93
5	6	2
5	7	77
5	8	3
5	9	24
5	10	72
5	11	63
5	13	45
5	14	52
5	15	54
5	16	10
5	17	68
5	18	12
5	19	28
5	20	90
5	21	72
5	23	97
5	24	40
5	25	46
5	26	54
5	27	64
5	28	62
5	29	26
5	30	95
5	31	72
5	32	70
5	33	21
5	34	54
5	35	21
5	36	26
5	37	42
5	38	63
5	39	83
5	40	48
5	41	33
5	42	47
5	43	92
5	44	72
5	45	53
5	46	33
5	47	71
5	48	55
5	49	74
5	50	100
6	1	43
6	2	42
6	3	97
6	4	40
6	5	80
6	6	100
6	7	86
6	8	59
6	9	30
6	10	51
6	11	5
6	12	98
6	13	5
6	14	57
6	15	96
6	16	75
6	17	58
6	18	19
6	19	22
6	20	11
6	21	67
6	22	52
6	23	82
6	24	84
6	25	83
6	26	57
6	27	48
6	28	73
6	29	20
6	30	65
6	31	68
6	32	3
6	33	92
6	34	9
6	35	6
6	36	16
6	37	26
6	38	99
6	39	14
6	40	27
6	41	85
6	42	67
6	43	83
6	44	86
6	45	59
6	46	42
6	47	99
6	48	34
6	49	47
6	50	26
7	1	25
7	2	53
7	3	67
7	4	92
7	5	63
7	6	51
7	7	38
7	8	15
7	9	44
7	10	33
7	11	41
7	12	37
7	13	74
7	14	55
7	15	36
7	16	36
7	17	72
7	18	79
7	19	101
7	20	6
7	21	28
7	22	16
7	23	26
7	24	14
7	25	48
7	26	26
7	27	11
7	28	73
7	29	24
7	30	85
7	31	48
7	32	46
7	33	72
7	34	14
7	35	95
7	36	52
7	37	88
7	38	59
7	39	51
7	40	95
7	41	80
7	42	32
7	43	88
7	44	39
7	45	98
7	46	82
7	47	62
7	48	85
7	49	14
7	50	70
8	1	11
8	2	11
8	3	43
8	4	83
8	5	93
8	6	85
8	7	8
8	8	6
8	9	89
8	10	72
8	11	61
8	12	37
8	13	47
8	14	64
8	15	69
8	16	64
8	17	40
8	18	81
8	19	93
8	20	22
8	21	41
8	22	88
8	23	39
8	24	1
8	25	90
8	26	96
8	27	89
8	28	86
8	29	100
8	30	20
8	31	39
8	32	4
8	33	53
8	34	53
8	35	62
8	36	64
8	37	54
8	38	7
8	39	93
8	40	68
8	41	55
8	42	1
8	43	47
8	44	91
8	45	17
8	46	25
8	47	25
8	48	59
8	49	50
8	50	13
9	1	75
9	2	10
9	3	100
9	4	1
9	5	12
9	6	62
9	7	2
9	8	9
9	9	58
9	10	69
9	11	42
9	12	64
9	13	19
9	14	93
9	15	31
9	16	62
9	17	10
9	18	76
9	19	67
9	20	87
9	21	77
9	22	59
9	23	28
9	24	90
9	25	53
9	26	84
9	27	49
9	28	36
9	29	72
9	30	35
9	31	28
9	32	16
9	33	87
9	34	50
9	35	88
9	36	22
9	37	62
9	38	70
9	39	61
9	40	6
9	41	32
9	42	44
9	43	53
9	44	84
9	45	74
9	47	36
9	48	85
9	49	10
9	50	40
10	1	36
10	2	53
10	3	68
10	4	22
10	5	76
10	6	56
10	7	30
10	8	20
10	9	84
10	10	26
10	11	17
10	12	47
10	13	65
10	14	82
10	15	73
10	16	92
10	17	46
10	18	69
10	19	5
10	20	23
10	21	66
10	22	8
10	23	21
10	24	19
10	25	83
10	26	48
10	27	61
10	28	4
10	29	18
10	30	87
10	31	4
10	32	12
10	33	6
10	34	18
10	35	80
10	36	24
10	37	42
10	38	13
10	39	78
10	40	87
10	41	35
10	42	23
10	43	86
10	44	40
10	45	43
10	46	5
10	47	9
10	48	33
10	49	17
10	50	20
11	1	44
